Code,TotalPrice,Area,District,Floors,Address
11724254,2900,36,tanbinh,3,hem
11690715,2800,60,tanbinh,2,hemxehoi
11693570,3750,43.9,tanbinh,3,hem
11592752,6500,94.43,tanbinh,4,hemxehoi
11554058,5000,75.6,tanbinh,3,hem
11494083,6200,60,tanbinh,2,hem
11600087,5500,60.35,tanbinh,3,hemxehoi
11463582,2300,44,tanbinh,2,hem
11464326,4600,73.28,tanbinh,3,hem
11280677,2150,65,tanbinh,2,hem
11251229,5100,61.2,tanbinh,4,hemxehoi
11253926,4500,87.5,tanbinh,2,hemxehoi
11198100,3350,41.6,tanbinh,3,hemxehoi
11097048,1650,40,tanbinh,2,hem
11095503,12500,149,tanbinh,4,hem
11055753,3200,32,tanbinh,2,hem
11031635,1550,19.5,tanbinh,2,hemxehoi
10958274,3970,94,tanbinh,2,hem
10929144,4390,51.7,tanbinh,3,hem
10928974,2700,64.68,tanbinh,2,hemxehoi
10873576,2350,45,tanbinh,2,hemxehoi
10843833,2300,24,tanbinh,3,hem
10820196,5500,91,tanbinh,3,hemxehoi
10782516,3400,64,tanbinh,2,hem
10721364,3450,58,tanbinh,3,hem
10733247,2100,25,tanbinh,3,mattien
10716623,2900,56,tanbinh,4,hem
10699934,4200,38,tanbinh,2,hem
10754259,750,28,tanbinh,2,hem
10744379,4300,88,tanbinh,4,hem
10691556,3900,48,tanbinh,2,hem
10691915,3550,52.5,tanbinh,3,hem
10508063,2600,48,tanbinh,2,hem
10507085,4850,68.4,tanbinh,4,hem
10481037,2650,37.71,tanbinh,2,hem
10460205,2600,33.3,tanbinh,4,hemxehoi
10421604,7500,160,tanbinh,2,hemxehoi
10411374,5900,56,tanbinh,4,hemxehoi
10413246,1300,42,tanbinh,1,hem
10413280,4200,45,tanbinh,3,hem
11787014,2750,49.8,tanphu,3,hem
11822593,4200,44.8,tanphu,3,hem
11926483,3450,64,tanphu,3,hem
11914774,4100,63,tanphu,2,hem
11912877,4700,100,tanphu,3,hem
11729648,1800,32,tanphu,2,hem
11897784,5500,100,tanphu,2,mattien
11901193,2600,36.9,tanphu,2,hemxehoi
11898636,4300,58.8,tanphu,3,hem
11897696,3200,52,tanphu,4,hem
9344717,1700,60,tanphu,2,hem
11888606,4500,80,tanphu,1,hemxehoi
11888405,6200,100,tanphu,4,hemxehoi
11888354,2600,32,tanphu,2,hemxehoi
11886496,1850,30.8,tanphu,2,hem
11880239,1950,64,tanphu,1,hem
11875599,7200,200,tanphu,2,hem
9021871,2100,63,tanphu,3,hem
11862192,11000,120,tanphu,4,hem
11850946,1950,33,tanphu,2,hem
11634766,2700,170,tanphu,4,hem
11618597,3300,63.96,tanphu,2,hem
11697046,17000,375,tanphu,3,hem
11630911,4200,72,tanphu,3,hemxehoi
11854353,2800,45,tanphu,2,hemxehoi
11777588,2830,39.6,tanphu,3,hemxehoi
10926242,1470,24.5,tanphu,1,hem
11939599,3250,112,tanphu,2,hem
11939187,1950,34,tanphu,1,hem
11695308,4800,56,tanphu,4,mattien
11674437,4850,80,tanphu,1,hemxehoi
11588405,4550,78,tanphu,1,hem
11739312,4100,93.38,tanphu,2,hem
11818854,3850,58.8,tanphu,4,hemxehoi
11857323,4200,52,tanphu,4,hem
11818479,3160,60,tanphu,2,hemxehoi
11823102,2790,56,tanphu,3,hem
11830746,3700,50,tanphu,3,hemxehoi
11836608,3550,184,tanphu,3,hemxehoi
11937399,3450,72,tanphu,2,hemxehoi
11856818,4840,80,tanphu,4,hem
11937124,4450,150,tanphu,3,hemxehoi
11841435,2700,40,tanphu,5,hem
11829859,5100,88,tanphu,4,hem
11855991,2300,42,tanphu,2,hemxehoi
11934798,3530,80,tanphu,2,hem
11934657,3600,63,tanphu,2,hem
11933841,3800,73.47,tanphu,2,hem
11933701,1600,34,tanphu,2,hem
11933781,6800,110.29,tanphu,2,hem
11933992,2690,45,tanphu,1,hem
11249899,3300,60,tanphu,2,hemxehoi
11933173,5200,80,tanphu,4,hem
11610108,4100,72,tanphu,4,hem
11580487,4700,70,tanphu,3,hem
11851880,4500,64,tanphu,4,hem
11851871,3350,56,tanphu,2,hem
11932762,1730,24,tanphu,3,hem
11918180,23000,475,tanphu,1,nhahaimattien
11284029,2500,144,tanphu,2,hem
11155685,2750,44,tanphu,2,hemxehoi
11932597,3050,56,tanphu,1,hemxehoi
11932292,1950,34.1,tanphu,2,hem
11931944,6186,48,tanphu,6,hemxehoi
11931587,3900,76,tanphu,2,hem
11931533,3500,56,tanphu,3,hemxehoi
11741526,4200,86.1,tanphu,2,hem
11740780,4950,145,tanphu,1,hemxehoi
11930579,3600,80,tanphu,2,hem
11930514,3400,44,tanphu,2,hem
11930470,3600,50,tanphu,4,hem
11929264,2500,56,tanphu,2,hem
11928861,2650,46.2,tanphu,3,hem
11928840,3200,48,tanphu,2,hem
11927885,3500,61,tanphu,2,hem
11928603,3200,56,tanphu,4,hem
11928508,4800,56,tanphu,3,hem
11928390,5500,101,tanphu,2,hemxehoi
11928317,2950,48,tanphu,2,hem
11928024,3580,52,tanphu,3,hem
11927239,2950,48,tanphu,2,hem
11843318,4200,72.24,tanphu,2,hem
11180212,3600,64,tanphu,2,hem
10172638,8200,100,tanphu,4,hem
11925607,4050,112,tanphu,2,hem
11925535,4350,92,tanphu,1,hemxehoi
11840844,1200,60,tanphu,1,hem
11639195,1950,27.72,tanphu,2,hem
11924997,4000,92,tanphu,1,hemxehoi
11781987,3200,60,tanphu,2,hem
11810894,6500,120,tanphu,2,hem
11476640,4500,72,tanphu,3,hem
11522750,4750,63.7,tanphu,2,hemxehoi
11683761,2850,48,tanphu,2,hem
11673795,5600,72.8,tanphu,3,mattien
11924129,3500,52,tanphu,3,hemxehoi
11743145,3499,56,tanphu,3,hemxehoi
11510028,8000,117.6,tanphu,3,mattien
11922658,3600,85.17,tanphu,1,hemxehoi
11486213,4500,55.2,tanphu,3,hemxehoi
11538791,4100,68,tanphu,3,hem
11649713,4500,60,tanphu,3,hem
11564068,3550,56,tanphu,1,hem
11919015,3500,52,tanphu,3,hem
11919000,4300,80,tanphu,2,hem
11918636,6400,84.8,tanphu,2,hem
11533172,2750,46.8,tanphu,1,hem
11917414,1520,19.2,tanphu,3,hem
11916690,3150,50,tanphu,2,hem
11916187,1300,35,tanphu,2,hem
11809913,950,20,tanphu,2,hem
11915829,3950,68,tanphu,2,hem
10750276,1720,24,tanphu,2,mattien
11664809,4500,68,tanphu,2,hem
11578866,7900,120,tanphu,2,hem
11914971,5100,64,tanphu,4,hem
11914903,3250,60,tanphu,2,hemxehoi
11914765,1580,25,tanphu,1,hem
11914202,3900,48,tanphu,3,hem
11914546,6500,84,tanphu,3,mattien
11914150,3900,48,tanphu,3,hem
11757609,1590,40,tanphu,2,hem
10875964,2750,56,tanphu,3,hem
11808089,2270,41.85,tanphu,3,hemxehoi
10932002,1750,20,tanphu,3,hem
11912705,2700,170,tanphu,4,hem
11912425,6200,48,tanphu,6,mattien
11769461,2500,36,tanphu,2,hem
11903832,3100,48,tanphu,4,hem
11805837,6500,132,tanphu,3,mattien
11715105,2650,30,tanphu,3,hem
11691778,3950,64,tanphu,3,hem
11911179,2600,40,tanphu,2,hem
11367449,4200,84,tanphu,1,hemxehoi
11910540,1450,37,tanphu,1,hemxehoi
11910365,1500,28.2,tanphu,1,hemxehoi
11827255,4550,65.6,tanphu,4,hem
10550807,3250,60,tanphu,2,hem
11910182,1850,30.8,tanphu,2,hem
11517018,3750,64,tanphu,2,hemxehoi
11909208,3550,47.15,tanphu,3,hemxehoi
11909317,5900,75.6,tanphu,5,hem
11909154,4100,63,tanphu,3,hemxehoi
11909003,2800,48,tanphu,2,hem
11908904,4600,65,tanphu,1,hem
11908809,3100,56,tanphu,1,hemxehoi
11908479,2980,68,tanphu,2,hemxehoi
11656210,2550,46,tanphu,2,hem
11738850,4550,60.75,tanphu,2,hem
11815559,4300,90,tanphu,3,hem
11904812,1380,25,tanphu,2,hem
11903263,2980,40.8,tanphu,3,hem
11396911,3100,52,tanphu,2,hemxehoi
11904152,3400,60,tanphu,1,hem
11904119,3600,67.5,tanphu,1,hem
11904086,3400,72,tanphu,1,hem
11904043,3400,55.2,tanphu,2,hem
11903981,3700,56,tanphu,2,hem
11903904,2200,41,tanphu,2,hemxehoi
11146099,3500,52,tanphu,3,hemxehoi
11903801,4800,70,tanphu,3,hemxehoi
11405137,3600,81,tanphu,2,hem
11902467,2760,61.91,tanphu,2,hemxehoi
10935588,4300,56,tanphu,3,hem
11650630,2950,62.54,tanphu,2,hem
11901632,22800,56,tanphu,2,hem
11480897,4000,80,tanphu,3,hem
11901531,4100,85,tanphu,2,hemxehoi
11899610,1300,22.75,tanphu,1,hem
11901260,3400,58.5,tanphu,3,mattien
8130470,2200,56.25,tanphu,3,mattien
11818759,4500,60,tanphu,2,hemxehoi
11898874,1800,50,tanphu,3,hemxehoi
11897824,4100,128,tanphu,2,hemxehoi
11894789,2600,28.35,tanphu,3,hemxehoi
11759779,4800,58,tanphu,3,hemxehoi
11563011,3900,64,tanphu,3,hem
11545787,3300,60,tanphu,3,hemxehoi
11684098,2550,49,tanphu,2,hem
11898769,3950,76,tanphu,2,hem
11630339,3250,60,tanphu,2,hem
11898113,4550,160,tanphu,1,hemxehoi
11898079,3700,68.9,tanphu,2,hemxehoi
11699597,2700,51,tanphu,2,hem
11897998,1500,28.2,tanphu,2,hemxehoi
11897376,1380,21.7,tanphu,1,hem
11897372,2050,28.6,tanphu,2,hem
11896807,8050,88,tanphu,3,mattien
11896691,4850,56,tanphu,4,hemxehoi
11896071,2200,28,tanphu,2,hem
11373640,4250,80.8,tanphu,1,hem
11672063,2900,40,tanphu,5,hem
11730584,2800,52,tanphu,2,hem
11889981,5900,66.4,tanphu,4,hemxehoi
11889935,2700,72,tanphu,2,hemxehoi
11348278,3350,44,tanphu,3,hem
11571505,4990,72,tanphu,4,hem
11571525,4100,68,tanphu,2,hem
11339412,2950,48,tanphu,3,hem
11326888,4600,72,tanphu,4,hem
11445350,2700,48,tanphu,1,hem
11620392,3900,60,tanphu,1,mattien
11803115,3500,60,tanphu,3,hem
11650664,3480,60,tanphu,3,hem
11888238,5950,72,tanphu,4,hem
11887585,3900,90.9,tanphu,2,hem
11887567,4100,43.2,tanphu,3,hem
11887006,7200,125,tanphu,4,hem
11886681,4500,80,tanphu,1,hem
11699708,1630,27.03,tanphu,2,hem
11653397,3900,96,tanphu,1,hemxehoi
11733165,3600,71.05,tanphu,2,hemxehoi
11886013,4500,80.2,tanphu,3,hem
11697344,3150,52,tanphu,2,hem
11885996,1990,37.82,tanphu,2,hem
11885855,4100,43.2,tanphu,3,hemxehoi
11885684,3350,58.5,tanphu,2,mattien
11885446,4500,100,tanphu,3,hem
11772104,2500,36,tanphu,1,hem
11586859,4300,54,tanphu,3,hem
11595683,4600,64,tanphu,3,hem
11605357,3300,60,tanphu,2,hem
11409651,3500,56,tanphu,2,hem
11884338,4100,63,tanphu,3,hemxehoi
11884303,7000,125,tanphu,2,hemxehoi
11883698,3600,84,tanphu,3,hemxehoi
11883676,3950,64,tanphu,2,hemxehoi
11877867,3600,72,tanphu,3,hem
11877839,2650,52,tanphu,1,hem
11883409,4300,72,tanphu,3,mattien
11883399,4100,72,tanphu,2,hem
11883124,8500,145,tanphu,2,hem
11882749,6050,63.02,tanphu,3,hem
11782642,2550,40.5,tanphu,1,hem
11882131,2600,41.5,tanphu,1,hem
11881710,2250,44,tanphu,2,hem
11781018,2350,44,tanphu,2,hem
11881667,2350,36,tanphu,2,hem
11880673,5950,72,tanphu,4,hem
11191692,3800,67.9,tanphu,2,hem
11564088,3950,68,tanphu,3,hem
11721523,3500,49.5,tanphu,3,hem
11632278,2850,50,tanphu,2,hem
10086934,18500,279,tanphu,2,mattien
11701233,3400,65,tanphu,2,hem
11701207,3100,60.75,tanphu,2,hem
11877632,4200,79.79,tanphu,2,hem
11650626,1770,32,tanphu,2,hem
11868110,3550,65.1,tanphu,2,hem
11876233,4000,80,tanphu,1,hem
11876049,5500,102,tanphu,2,hemxehoi
11875907,2850,48,tanphu,2,hem
11874242,4200,56,tanphu,4,hemxehoi
11871512,2800,60,tanphu,2,hem
11697121,4350,48,tanphu,4,hem
11695330,4500,68,tanphu,3,hemxehoi
11872109,3300,48,tanphu,4,hem
11708121,4150,68,tanphu,4,hem
11871257,2880,48,tanphu,2,hem
11871451,7100,150,tanphu,1,hem
11680832,6750,100,tanphu,3,mattien
11696346,5300,110,tanphu,3,hemxehoi
11870171,11000,120,tanphu,3,hem
11029482,4700,59.64,tanphu,3,hem
11635466,3400,49,tanphu,3,hem
11742797,5100,64,tanphu,3,hem
11869752,2690,45,tanphu,1,hem
11869708,4000,56,tanphu,3,hemxehoi
11324980,4900,80,tanphu,2,hem
11324966,1680,28.06,tanphu,2,hem
11859640,2500,48,tanphu,2,hemxehoi
11868351,4900,80,tanphu,3,hem
11769258,4500,60,tanphu,3,hem
11769525,2200,40.5,tanphu,3,hem
11711129,5000,75,tanphu,4,hem
11711060,4200,60,tanphu,2,hem
11643512,560,12.5,tanphu,2,hem
11847301,4200,64,tanphu,2,hemxehoi
11866763,4900,80,tanphu,3,hemxehoi
11866540,2650,36,tanphu,2,hem
11760052,4900,80,tanphu,2,hem
11861436,3600,68,tanphu,2,hem
11642178,2700,40,tanphu,5,hem
11751356,6200,100,tanphu,4,hemxehoi
11776544,6200,100,tanphu,4,mattien
11776643,4300,90,tanphu,1,hemxehoi
11776609,4100,63,tanphu,3,hemxehoi
11863037,3200,53.3,tanphu,2,hem
11852231,4300,80,tanphu,2,hem
11841607,4000,64,tanphu,3,hemxehoi
11661409,4100,56,tanphu,3,hem
11835611,4500,64,tanphu,3,hemxehoi
11830644,2300,41.2,tanphu,1,hem
11825327,4900,63,tanphu,3,hemxehoi
11802002,7600,100,tanphu,2,mattien
11798856,5000,64,tanphu,2,hem
11360176,2800,40,tanphu,4,hem
11775767,3150,52,tanphu,2,hem
11747777,4500,67,tanphu,2,hem
11436967,4650,60,tanphu,3,hem
11717858,7700,166.4,tanphu,2,mattien
11712122,4300,58.3,tanphu,4,hem
11706596,2600,27.9,tanphu,3,hem
11706538,3550,52,tanphu,3,hem
11692081,3950,60,tanphu,3,hemxehoi
11676256,2850,45.6,tanphu,2,hem
11642475,4200,64,tanphu,3,hemxehoi
11634829,2700,40,tanphu,3,hem
11634790,5400,65,tanphu,3,hem
11631546,3250,56,tanphu,2,hem
11632028,3950,64,tanphu,2,hemxehoi
11525522,7000,150,tanphu,1,hem
11482091,1500,36,tanphu,2,hem
11226553,3000,46,tanphu,3,hemxehoi
11829217,4700,44,tanphu,3,hem
11821190,4050,44,tanphu,3,hemxehoi
11821187,4300,69.8,tanphu,3,hemxehoi
11793668,2700,52,tanphu,2,hem
11766291,1950,31.36,tanphu,1,hem
11723253,4900,64,tanphu,4,hem
11723992,2400,40,tanphu,4,hem
11690721,3800,54,tanphu,3,hem
11593001,4200,74.8,tanphu,2,hem
11592765,3800,68,tanphu,2,hem
11573916,2400,114,tanphu,4,hem
11447019,1700,33,tanphu,2,hem
11305719,4600,52,tanphu,3,hem
11251092,3200,44,tanphu,3,hem
11083240,690,20,tanphu,2,hem
11231589,3500,59.5,tanphu,4,hem
11231260,3400,72,tanphu,2,hem
11244147,2850,49.56,tanphu,2,hemxehoi
11243993,3300,72,tanphu,2,hem
11231098,2050,52,tanphu,2,hem
11224606,2150,32,tanphu,3,hem
11207081,3000,110,tanphu,2,hemxehoi
11205769,2350,45,tanphu,2,hem
11083255,3600,60,tanphu,2,hem
11096439,4700,75,tanphu,4,hem
11054915,1650,30,tanphu,2,hem
11053882,4400,78.2,tanphu,4,hem
11030952,1650,33,tanphu,2,hem
10938334,1100,20,tanphu,2,hem
10929752,6500,66,tanphu,4,hem
10891832,2600,40,tanphu,2,hem
10882193,2500,23.98,tanphu,3,hem
10783823,3750,77.7,tanphu,2,hem
10742586,1600,19.8,tanphu,2,hemxehoi
10741741,3200,120,tanphu,2,hem
10720736,3700,64,tanphu,3,hemxehoi
10665508,2800,52.56,tanphu,2,hem
10616006,1000,12.21,tanphu,2,hem
10605709,5300,84,tanphu,4,hem
10602610,5900,90,tanphu,4,hem
10586640,4900,96,tanphu,3,hem
10586222,1700,38.5,tanphu,2,hem
10572409,5500,100,tanphu,3,hem
10526821,2250,36,tanphu,2,hem
10527304,4500,88,tanphu,2,hemxehoi
10507233,3150,96,tanphu,1,hem
10506086,2500,60,tanphu,2,hemxehoi
10505636,3100,88,tanphu,2,hem
10459282,3500,72,tanphu,2,hemxehoi
10412677,2850,60,tanphu,1,hem
10422335,3000,92,tanphu,1,hem
11908399,3800,75,thuduc,1,mattien
11863231,2800,60,thuduc,2,hem
11850356,1700,60,thuduc,1,hem
11939451,3200,71,thuduc,1,mattien
11741382,4000,100.2,thuduc,4,mattien
11937430,2610,54,thuduc,3,hem
11921524,1980,84,thuduc,2,mattien
11918455,2950,141,thuduc,3,hem
11626442,2600,57.2,thuduc,2,hem
11784696,2850,50.4,thuduc,3,hemxehoi
11747990,4290,95,thuduc,3,mattien
11870747,1980,80,thuduc,1,hem
11871237,2650,60,thuduc,3,hemxehoi
11828024,3300,80,thuduc,3,hemxehoi
11773634,1100,48,thuduc,1,hemxehoi
11721327,3000,155,thuduc,3,hem
11613539,7000,250,thuduc,1,hemxehoi
11801922,1750,40,thuduc,1,hemxehoi
11831215,2980,63,thuduc,3,hem
11777777,2550,99,thuduc,1,hem
11366807,2650,56,thuduc,3,hemxehoi
11858083,2700,60.1,thuduc,3,hem
11691075,2900,150,thuduc,3,hem
11654288,3400,80,thuduc,3,hem
11781798,3150,84,thuduc,3,hemxehoi
11601877,3200,68,thuduc,4,hem
11513210,5700,85,thuduc,3,hem
11937827,2950,56,thuduc,3,hemxehoi
11937423,2900,54,thuduc,3,hem
10549037,2900,139,thuduc,2,hem
11630039,3240,108,thuduc,3,hemxehoi
11935707,750,25,thuduc,2,hem
10815269,2500,56,thuduc,3,hem
10857248,3200,77.4,thuduc,3,hem
11935908,2650,96.8,thuduc,2,hemxehoi
10637930,2600,60,thuduc,3,hemxehoi
11439176,1550,69,thuduc,1,hem
11778706,2600,75,thuduc,2,hem
11854499,1350,35.2,thuduc,2,hemxehoi
11771715,1350,35.2,thuduc,2,hemxehoi
10528423,2400,56.6,thuduc,3,hemxehoi
11934781,1800,58,thuduc,1,hem
11931878,3700,72,thuduc,4,hemxehoi
11831740,3100,63,thuduc,3,hem
11934129,2200,96,thuduc,2,hemxehoi
11933295,1950,177.75,thuduc,1,hem
11192665,2900,104,thuduc,1,hemxehoi
11203843,2200,89,thuduc,1,hemxehoi
11933495,2900,54,thuduc,3,hem
11840769,1700,75,thuduc,1,hem
11852026,3000,54,thuduc,3,hemxehoi
11852093,6750,270,thuduc,1,mattien
11852709,1800,50,thuduc,2,hem
11851308,2500,62.2,thuduc,2,hem
11807431,3500,85,thuduc,2,mattien
11930715,3100,150,thuduc,1,hem
11042062,2400,103,thuduc,2,hem
11453000,1330,44,thuduc,1,hem
11598986,2800,68,thuduc,3,hemxehoi
11489892,2400,54,thuduc,3,hemxehoi
11490033,2500,56,thuduc,3,hemxehoi
11490057,2800,64,thuduc,3,hemxehoi
11710130,7500,150,thuduc,3,mattien
11931045,5700,193.6,thuduc,2,hemxehoi
11928343,1250,76,thuduc,2,hem
10762442,3150,64,thuduc,3,hem
10739566,2600,54,thuduc,3,hem
10941262,2700,56,thuduc,3,hem
11925860,3100,148,thuduc,1,hemxehoi
11557397,590,18,thuduc,1,hem
11924484,2100,95,thuduc,4,mattien
11808633,1400,44,thuduc,2,hem
11538370,4950,95,thuduc,3,mattien
11700403,1650,69.6,thuduc,1,hem
11700374,1660,69.6,thuduc,1,hem
11700310,1640,69.6,thuduc,1,hem
11700154,1650,69.6,thuduc,1,hem
10816400,2600,60,thuduc,3,hem
11830981,2600,75,thuduc,2,hem
11921784,2500,82,thuduc,3,hem
11921424,3450,68,thuduc,4,hem
11921264,1080,54,thuduc,1,hem
11909260,1650,69.6,thuduc,1,hem
11656285,2500,54,thuduc,3,hem
11916029,2200,100,thuduc,2,hem
11833770,1150,35,thuduc,1,hem
11364561,2750,70,thuduc,4,hemxehoi
11912747,920,68,thuduc,2,hemxehoi
11461536,3900,116.2,thuduc,3,hemxehoi
9507129,2500,66,thuduc,3,hemxehoi
11197863,3300,62,thuduc,4,hemxehoi
11913147,3050,82,thuduc,3,hem
11675930,1600,70,thuduc,2,hemxehoi
11617894,2650,72,thuduc,2,hem
11908578,2600,56,thuduc,3,hemxehoi
11902676,1700,52,thuduc,3,hemxehoi
11904217,3200,68,thuduc,4,hem
11814343,2800,54,thuduc,3,hemxehoi
11814399,3500,140,thuduc,1,hem
11827806,3300,77,thuduc,2,hemxehoi
11904573,1550,56,thuduc,2,hem
11659723,2650,63,thuduc,2,hem
11901257,2500,80,thuduc,3,hem
11901106,6500,182.1,thuduc,2,hem
11188727,2370,54,thuduc,3,hem
11190116,2800,60,thuduc,3,hem
11190011,3300,100,thuduc,3,hem
11190221,2650,56,thuduc,3,hem
11390914,3350,64,thuduc,3,hemxehoi
11403329,2500,56.4,thuduc,3,hem
11404419,2580,120,thuduc,2,hem
11404139,2600,64,thuduc,3,hemxehoi
11399062,2900,60,thuduc,3,hem
11779034,2200,50.6,thuduc,2,hem
11390969,3350,64,thuduc,3,hem
11390881,3100,64,thuduc,4,hem
11897360,3550,88,thuduc,2,hem
11897191,2800,84,thuduc,3,hemxehoi
11896903,2800,84,thuduc,3,hemxehoi
11433993,1300,28,thuduc,2,hem
11808267,1350,35.2,thuduc,2,hemxehoi
11670424,2100,54,thuduc,2,hemxehoi
11894926,2800,84,thuduc,2,hemxehoi
11221611,2400,57,thuduc,2,hem
11889827,2500,64,thuduc,3,hemxehoi
11889287,2450,89.3,thuduc,2,hem
11889183,800,24,thuduc,1,hem
11277195,3200,80,thuduc,3,hem
11887341,2500,80,thuduc,3,hemxehoi
11878631,5000,90,thuduc,3,mattien
11884121,5900,338,thuduc,2,hemxehoi
11729982,2620,57,thuduc,2,hemxehoi
11883220,2400,64,thuduc,2,hemxehoi
11882719,2300,56,thuduc,2,hemxehoi
9272440,2600,56,thuduc,3,hem
11881611,1900,93,thuduc,2,hemxehoi
10332647,2600,56,thuduc,3,hem
9401569,2600,60,thuduc,3,hemxehoi
11880466,2800,84,thuduc,2,hemxehoi
11376358,1900,80,thuduc,3,mattien
11414317,2600,63,thuduc,3,mattien
11414332,2600,70,thuduc,3,mattien
11878300,7000,333,thuduc,1,hem
11799304,2500,52,thuduc,3,hemxehoi
11451031,410,19.6,thuduc,2,hem
11870485,3200,78.4,thuduc,2,hem
11320131,2650,56.8,thuduc,3,hemxehoi
11721525,2550,108,thuduc,2,hem
11788015,3100,155,thuduc,1,hem
11617817,2800,110,thuduc,2,hem
11414775,2900,54,thuduc,4,hem
11273274,2300,72,thuduc,1,hem
11869482,2800,84,thuduc,2,hemxehoi
11771192,2800,56,,3,hemxehoi
11474229,2600,56,thuduc,3,hem
11473722,2600,64,thuduc,3,hemxehoi
11862167,2790,103,thuduc,1,hem
11867065,950,20.5,thuduc,2,mattien
10930505,2600,60,thuduc,3,hemxehoi
11866499,2500,80,thuduc,3,hemxehoi
11126284,3350,100.28,thuduc,2,hem
11632111,1700,38.5,thuduc,2,hem
11864309,2000,64,thuduc,3,hemxehoi
9429091,2550,54,thuduc,3,hem
11681496,6500,88.5,thuduc,3,hem
10752838,2150,56,thuduc,2,hem
11862975,1480,30,thuduc,2,hem
11787991,2300,64,thuduc,2,hem
11784886,1800,60,thuduc,2,hem
11380846,2800,64,thuduc,3,hem
10107296,2600,56,thuduc,3,hem
11850337,5400,90,thuduc,4,mattien
10800633,2700,132,thuduc,2,hem
11552047,1840,84,thuduc,1,hem
11421588,2000,102.7,thuduc,1,hem
11822608,2900,64,thuduc,3,hemxehoi
11806176,3200,80,thuduc,3,mattien
11781885,2500,54,thuduc,3,hem
11688214,2800,75,thuduc,3,hem
11655018,3000,63,thuduc,3,hem
11631089,2700,103.96,thuduc,1,hemxehoi
11618449,3000,200,thuduc,3,hem
11794973,2120,63,thuduc,2,hemxehoi
11743690,970,35.2,thuduc,2,hem
11723773,1250,40,thuduc,2,hem
11623438,5200,198,thuduc,3,hem
11518489,3100,90,thuduc,4,hemxehoi
11463533,2300,67.2,thuduc,2,hem
9862156,740,85,thuduc,2,hem
11256043,1500,49,thuduc,2,hemxehoi
11251086,1700,52.5,thuduc,1,hem
11223567,1350,72,thuduc,2,hemxehoi
11185708,11000,415,thuduc,2,hem
11184937,4800,105,thuduc,2,hem
11094646,1300,36,thuduc,1,hemxehoi
11021231,1150,40,thuduc,2,hem
11032706,4200,70,thuduc,2,hemxehoi
10843740,1550,32.9,thuduc,2,hem
10832980,1700,59.4,thuduc,2,hem
10693612,700,32,thuduc,2,hem
10600007,740,124,thuduc,1,hem
10600004,3000,145.6,thuduc,2,hem
10600160,2400,96,thuduc,1,hem
10573604,1990,68,thuduc,1,hem
10527673,1250,54.7,thuduc,1,hem
8672149,850,72,binhchanh,2,hemxehoi
11931090,680,32,binhchanh,1,hem
11560687,850,48,binhchanh,2,hem
11692203,600,72,binhchanh,1,mattien
10077158,2800,80,binhchanh,2,hemxehoi
11932664,3800,75,binhchanh,4,hem
11678434,1400,60,binhchanh,2,hem
11926360,850,41,binhchanh,2,hem
11922022,850,41,binhchanh,2,hem
11914277,1150,38,binhchanh,2,hem
11897688,750,52,binhchanh,2,hem
11710795,720,21,binhchanh,2,hem
11908067,880,40,binhchanh,2,hem
11100866,1250,56,binhchanh,1,hemxehoi
11900136,980,44,binhchanh,1,hem
11898981,680,32,binhchanh,1,hem
11887965,920,44,binhchanh,2,hem
11886712,920,44,binhchanh,2,hem
11885966,920,108,binhchanh,1,mattien
11884692,850,48,binhchanh,1,hem
11877619,450,40,binhchanh,2,hem
11801067,955,55,binhchanh,2,hemxehoi
11719803,720,72,binhchanh,2,hem
11874316,4500,285,binhchanh,1,hemxehoi
11192319,1750,64,binhchanh,2,hem
11595326,1800,64,binhchanh,1,hem
11770947,980,48,binhchanh,2,hem
11560517,920,56,binhchanh,2,mattien
11819798,1500,68,binhchanh,2,hem
11561768,1550,68,binhchanh,2,hem
11716168,1300,40,binhchanh,2,hem
11645708,1352,52,binhchanh,2,hem
11638189,999,40,binhchanh,2,hem
11650734,2400,70.5,binhchanh,2,mattien
10730973,400,29.25,binhchanh,1,hem
11575173,950,52,binhchanh,2,hem
11197241,460,15,binhchanh,2,hem
11094866,850,56,binhchanh,2,hem
11095512,1150,50,binhchanh,1,hem
11083087,1100,43.7,binhchanh,2,hem
11032838,700,100,binhchanh,2,mattien
11053127,670,36,binhchanh,1,hem
11052481,870,40,binhchanh,2,hem
11021223,1380,84,binhchanh,2,hem
10855001,2800,104,binhchanh,3,hem
10819696,2250,99,binhchanh,2,hemxehoi
10821076,820,36,binhchanh,2,hem
10532840,950,56,binhchanh,2,hem
11667098,2400,100.05,nhabe,2,hem
11892596,1950,52,nhabe,3,hem
11817023,1450,40.8,nhabe,3,hem
11727688,950,33,,2,hemxehoi
11777204,2750,56,nhabe,4,hem
11740520,1350,45,nhabe,3,hemxehoi
11911040,3700,64,nhabe,3,hemxehoi
11835267,1450,40,nhabe,2,hem
11676638,2050,86.4,nhabe,2,hem
11628739,1950,56,nhabe,2,hem
11793098,1200,25.6,nhabe,2,hem
11171834,1760,49,nhabe,3,hem
11861553,1360,44.4,nhabe,3,hem
11823113,3350,113,nhabe,2,hem
11555970,1380,54,nhabe,2,hemxehoi
11938473,2300,102,nhabe,1,hem
11936659,4000,300,nhabe,1,hemxehoi
11936606,1600,88,nhabe,2,hemxehoi
11385446,3300,100,nhabe,2,hem
